 time            time            v(in_delay)     v(mid1_delay)   v(mid2_delay)   v(out_delay)   
 6.00691420e-08  6.00691420e-08  8.29704027e-01  3.52978504e-01  5.35727107e-01  1.17716951e+00 
 6.00691828e-08  6.00691828e-08  8.30193521e-01  3.51097964e-01  5.39778826e-01  1.17620507e+00 
 6.00692233e-08  6.00692233e-08  8.30679829e-01  3.49230550e-01  5.43811059e-01  1.17523034e+00 
 6.00692636e-08  6.00692636e-08  8.31162795e-01  3.47376957e-01  5.47822194e-01  1.17424592e+00 
 6.00693035e-08  6.00693035e-08  8.31642300e-01  3.45537737e-01  5.51810935e-01  1.17325231e+00 
 6.00693432e-08  6.00693432e-08  8.32118220e-01  3.43713460e-01  5.55775942e-01  1.17225004e+00 
 6.00693825e-08  6.00693825e-08  8.32590456e-01  3.41904596e-01  5.59716089e-01  1.17123958e+00 
 6.00694216e-08  6.00694216e-08  8.33058915e-01  3.40111594e-01  5.63630297e-01  1.17022140e+00 
 6.00694603e-08  6.00694603e-08  8.33523523e-01  3.38334819e-01  5.67517664e-01  1.16919592e+00 
 6.00694987e-08  6.00694987e-08  8.33984218e-01  3.36574595e-01  5.71377383e-01  1.16816354e+00 
 6.00695367e-08  6.00695367e-08  8.34440955e-01  3.34831169e-01  5.75208807e-01  1.16712460e+00 
 6.00695745e-08  6.00695745e-08  8.34893704e-01  3.33104736e-01  5.79011412e-01  1.16607943e+00 
 6.00696119e-08  6.00696119e-08  8.35342450e-01  3.31395419e-01  5.82784826e-01  1.16502830e+00 
 6.00696489e-08  6.00696489e-08  8.35787196e-01  3.29703281e-01  5.86528813e-01  1.16397144e+00 
 6.00696857e-08  6.00696857e-08  8.36227960e-01  3.28028318e-01  5.90243286e-01  1.16290902e+00 
 6.00697221e-08  6.00697221e-08  8.36664775e-01  3.26370464e-01  5.93928297e-01  1.16184118e+00 
 6.00697581e-08  6.00697581e-08  8.37097690e-01  3.24729590e-01  5.97584044e-01  1.16076801e+00 
 6.00697939e-08  6.00697939e-08  8.37526772e-01  3.23105504e-01  6.01210864e-01  1.15968954e+00 
 6.00698293e-08  6.00698293e-08  8.37952100e-01  3.21497954e-01  6.04809236e-01  1.15860573e+00 
 6.00698645e-08  6.00698645e-08  8.38373771e-01  3.19906628e-01  6.08379777e-01  1.15751652e+00 
 6.00698993e-08  6.00698993e-08  8.38791895e-01  3.18331157e-01  6.11923241e-01  1.15642177e+00 
 6.00699339e-08  6.00699339e-08  8.39206599e-01  3.16771111e-01  6.15440522e-01  1.15532127e+00 
 6.00699678e-08  6.00699678e-08  8.39613400e-01  3.15243353e-01  6.18893394e-01  1.15422729e+00 
 6.00700011e-08  6.00700011e-08  8.40013247e-01  3.13744284e-01  6.22289671e-01  1.15313783e+00 
 6.00700338e-08  6.00700338e-08  8.40406005e-01  3.12274372e-01  6.25627990e-01  1.15205376e+00 
 6.00700661e-08  6.00700661e-08  8.40792766e-01  3.10829493e-01  6.28917441e-01  1.15097254e+00 
 6.00700978e-08  6.00700978e-08  8.41173724e-01  3.09408895e-01  6.32159495e-01  1.14989400e+00 
 6.00701291e-08  6.00701291e-08  8.41549504e-01  3.08010223e-01  6.35359309e-01  1.14881675e+00 
 6.00701600e-08  6.00701600e-08  8.41920333e-01  3.06632610e-01  6.38518672e-01  1.14774043e+00 
 6.00701906e-08  6.00701906e-08  8.42286667e-01  3.05274342e-01  6.41641327e-01  1.14666400e+00 
 6.00702207e-08  6.00702207e-08  8.42648773e-01  3.03934413e-01  6.44729417e-01  1.14558692e+00 
 6.00702506e-08  6.00702506e-08  8.43007014e-01  3.02611459e-01  6.47785931e-01  1.14450831e+00 
 6.00702801e-08  6.00702801e-08  8.43361655e-01  3.01304497e-01  6.50813004e-01  1.14342757e+00 
 6.00703094e-08  6.00703094e-08  8.43713013e-01  3.00012351e-01  6.53813238e-01  1.14234388e+00 
 6.00703384e-08  6.00703384e-08  8.44061352e-01  2.98734039e-01  6.56788809e-01  1.14125655e+00 
 6.00703672e-08  6.00703672e-08  8.44406962e-01  2.97468507e-01  6.59742083e-01  1.14016477e+00 
 6.00703958e-08  6.00703958e-08  8.44750096e-01  2.96214823e-01  6.62675156e-01  1.13906781e+00 
 6.00704243e-08  6.00704243e-08  8.45091020e-01  2.94972033e-01  6.65590200e-01  1.13796488e+00 
 6.00704525e-08  6.00704525e-08  8.45429976e-01  2.93739257e-01  6.68489233e-01  1.13685519e+00 
 6.00704806e-08  6.00704806e-08  8.45767215e-01  2.92515607e-01  6.71374309e-01  1.13573792e+00 
 6.00705086e-08  6.00705086e-08  8.46102974e-01  2.91300239e-01  6.74247397e-01  1.13461226e+00 
 6.00705365e-08  6.00705365e-08  8.46437493e-01  2.90092311e-01  6.77110477e-01  1.13347735e+00 
 6.00705643e-08  6.00705643e-08  8.46771005e-01  2.88891013e-01  6.79965480e-01  1.13233229e+00 
 6.00705920e-08  6.00705920e-08  8.47103742e-01  2.87695542e-01  6.82814335e-01  1.13117620e+00 
 6.00706196e-08  6.00706196e-08  8.47435764e-01  2.86505720e-01  6.85657489e-01  1.13000872e+00 
 6.00706473e-08  6.00706473e-08  8.47767783e-01  2.85319047e-01  6.88500975e-01  1.12882719e+00 
 6.00706750e-08  6.00706750e-08  8.48099499e-01  2.84136644e-01  6.91342171e-01  1.12763246e+00 
 6.00707026e-08  6.00707026e-08  8.48431480e-01  2.82956546e-01  6.94185875e-01  1.12642227e+00 
 6.00707303e-08  6.00707303e-08  8.48763647e-01  2.81779093e-01  6.97031354e-01  1.12519667e+00 
 6.00707580e-08  6.00707580e-08  8.49096431e-01  2.80602828e-01  6.99882235e-01  1.12395378e+00 
 6.00707858e-08  6.00707858e-08  8.49429853e-01  2.79427752e-01  7.02738630e-01  1.12269322e+00 
 6.00708137e-08  6.00708137e-08  8.49764221e-01  2.78252853e-01  7.05603132e-01  1.12141349e+00 
 6.00708416e-08  6.00708416e-08  8.50099587e-01  2.77078042e-01  7.08476098e-01  1.12011403e+00 
 6.00708697e-08  6.00708697e-08  8.50436162e-01  2.75902664e-01  7.11359280e-01  1.11879364e+00 
 6.00708978e-08  6.00708978e-08  8.50773978e-01  2.74726698e-01  7.14252888e-01  1.11745178e+00 
 6.00709261e-08  6.00709261e-08  8.51113389e-01  2.73549022e-01  7.17159860e-01  1.11608662e+00 
 6.00709540e-08  6.00709540e-08  8.51448383e-01  2.72390494e-01  7.20028652e-01  1.11472232e+00 
 6.00709818e-08  6.00709818e-08  8.51781386e-01  2.71242666e-01  7.22879970e-01  1.11334927e+00 
 6.00710095e-08  6.00710095e-08  8.52113539e-01  2.70101603e-01  7.25723521e-01  1.11196276e+00 
 6.00710370e-08  6.00710370e-08  8.52444383e-01  2.68968892e-01  7.28555306e-01  1.11056466e+00 
 6.00710646e-08  6.00710646e-08  8.52774627e-01  2.67842113e-01  7.31381331e-01  1.10915189e+00 
 6.00710920e-08  6.00710920e-08  8.53103662e-01  2.66723360e-01  7.34196308e-01  1.10772701e+00 
 6.00711193e-08  6.00711193e-08  8.53431876e-01  2.65611312e-01  7.37003501e-01  1.10628828e+00 
 6.00711466e-08  6.00711466e-08  8.53758848e-01  2.64507407e-01  7.39799221e-01  1.10483749e+00 
 6.00711737e-08  6.00711737e-08  8.54084807e-01  2.63410862e-01  7.42585372e-01  1.10337359e+00 
 6.00712008e-08  6.00712008e-08  8.54409472e-01  2.62322620e-01  7.45359478e-01  1.10189782e+00 
 6.00712277e-08  6.00712277e-08  8.54732972e-01  2.61242235e-01  7.48122581e-01  1.10040957e+00 
 6.00712546e-08  6.00712546e-08  8.55055111e-01  2.60170350e-01  7.50872937e-01  1.09890974e+00 
 6.00712813e-08  6.00712813e-08  8.55375955e-01  2.59106732e-01  7.53611029e-01  1.09739802e+00 
 6.00713079e-08  6.00713079e-08  8.55695359e-01  2.58051833e-01  7.56335572e-01  1.09587509e+00 
 6.00713344e-08  6.00713344e-08  8.56013349e-01  2.57005548e-01  7.59046708e-01  1.09434083e+00 
 6.00713608e-08  6.00713608e-08  8.56329817e-01  2.55968201e-01  7.61743455e-01  1.09279579e+00 
 6.00713871e-08  6.00713871e-08  8.56644763e-01  2.54939758e-01  7.64425756e-01  1.09123998e+00 
 6.00714132e-08  6.00714132e-08  8.56958106e-01  2.53920453e-01  7.67092840e-01  1.08967383e+00 
 6.00714392e-08  6.00714392e-08  8.57269832e-01  2.52910286e-01  7.69744543e-01  1.08809743e+00 
 6.00714650e-08  6.00714650e-08  8.57579878e-01  2.51909426e-01  7.72380249e-01  1.08651115e+00 
 6.00714907e-08  6.00714907e-08  8.57888225e-01  2.50917885e-01  7.74999746e-01  1.08491512e+00 
 6.00715162e-08  6.00715162e-08  8.58194822e-01  2.49935779e-01  7.77602536e-01  1.08330963e+00 
 6.00715416e-08  6.00715416e-08  8.58499650e-01  2.48963120e-01  7.80188396e-01  1.08169484e+00 
 6.00715669e-08  6.00715669e-08  8.58802669e-01  2.47999983e-01  7.82756927e-01  1.08007099e+00 
 6.00715920e-08  6.00715920e-08  8.59103860e-01  2.47046369e-01  7.85307917e-01  1.07843825e+00 
 6.00716168e-08  6.00716168e-08  8.59402112e-01  2.46105725e-01  7.87831894e-01  1.07680279e+00 
 6.00716415e-08  6.00716415e-08  8.59697710e-01  2.45177054e-01  7.90331247e-01  1.07516327e+00 
 6.00716659e-08  6.00716659e-08  8.59990306e-01  2.44261353e-01  7.92803005e-01  1.07352186e+00 
 6.00716900e-08  6.00716900e-08  8.60280330e-01  2.43357186e-01  7.95250756e-01  1.07187638e+00 
 6.00717140e-08  6.00717140e-08  8.60567635e-01  2.42464922e-01  7.97673227e-01  1.07022788e+00 
 6.00717377e-08  6.00717377e-08  8.60852607e-01  2.41583274e-01  8.00073646e-01  1.06857431e+00 
 6.00717613e-08  6.00717613e-08  8.61135161e-01  2.40712425e-01  8.02451259e-01  1.06691633e+00 
 6.00717846e-08  6.00717846e-08  8.61415617e-01  2.39851314e-01  8.04808713e-01  1.06525220e+00 
 6.00718078e-08  6.00718078e-08  8.61693926e-01  2.39000013e-01  8.07145571e-01  1.06358231e+00 
 6.00718309e-08  6.00718309e-08  8.61970355e-01  2.38157644e-01  8.09464015e-01  1.06190515e+00 
 6.00718537e-08  6.00718537e-08  8.62244887e-01  2.37324189e-01  8.11763870e-01  1.06022090e+00 
 6.00718765e-08  6.00718765e-08  8.62517746e-01  2.36498906e-01  8.14046961e-01  1.05852823e+00 
 6.00718991e-08  6.00718991e-08  8.62788942e-01  2.35681708e-01  8.16313324e-01  1.05682709e+00 
 6.00719216e-08  6.00719216e-08  8.63058667e-01  2.34871961e-01  8.18564506e-01  1.05511630e+00 
 6.00719439e-08  6.00719439e-08  8.63326951e-01  2.34069522e-01  8.20800707e-01  1.05339563e+00 
 6.00719662e-08  6.00719662e-08  8.63593962e-01  2.33273842e-01  8.23023264e-01  1.05166399e+00 
 6.00719883e-08  6.00719883e-08  8.63859747e-01  2.32484733e-01  8.25232508e-01  1.04992099e+00 
 6.00720104e-08  6.00720104e-08  8.64124457e-01  2.31701705e-01  8.27429628e-01  1.04816558e+00 
 6.00720323e-08  6.00720323e-08  8.64388154e-01  2.30924532e-01  8.29615073e-01  1.04639723e+00 
 6.00720542e-08  6.00720542e-08  8.64650980e-01  2.30152762e-01  8.31789937e-01  1.04461488e+00 
 6.00720761e-08  6.00720761e-08  8.64913012e-01  2.29386134e-01  8.33954784e-01  1.04281785e+00 
 6.00720979e-08  6.00720979e-08  8.65174389e-01  2.28624212e-01  8.36110670e-01  1.04100501e+00 
 6.00721196e-08  6.00721196e-08  8.65435203e-01  2.27866696e-01  8.38258279e-01  1.03917552e+00 
 6.00721413e-08  6.00721413e-08  8.65695599e-01  2.27113148e-01  8.40398683e-01  1.03732815e+00 
 6.00721630e-08  6.00721630e-08  8.65955687e-01  2.26363223e-01  8.42532704e-01  1.03546185e+00 
 6.00721846e-08  6.00721846e-08  8.66215621e-01  2.25616462e-01  8.44661481e-01  1.03357522e+00 
 6.00722063e-08  6.00722063e-08  8.66475537e-01  2.24872463e-01  8.46786006e-01  1.03166695e+00 
 6.00722280e-08  6.00722280e-08  8.66735605e-01  2.24130729e-01  8.48907543e-01  1.02973541e+00 
 6.00722497e-08  6.00722497e-08  8.66995991e-01  2.23390784e-01  8.51027292e-01  1.02777898e+00 
 6.00722714e-08  6.00722714e-08  8.67256892e-01  2.22652068e-01  8.53146708e-01  1.02579571e+00 
 6.00722932e-08  6.00722932e-08  8.67518510e-01  2.21914015e-01  8.55267260e-01  1.02378353e+00 
 6.00723151e-08  6.00723151e-08  8.67781082e-01  2.21175971e-01  8.57390671e-01  1.02174005e+00 
 6.00723371e-08  6.00723371e-08  8.68044859e-01  2.20437250e-01  8.59518759e-01  1.01966267e+00 
 6.00723592e-08  6.00723592e-08  8.68310129e-01  2.19697070e-01  8.61653623e-01  1.01754838e+00 
 6.00723814e-08  6.00723814e-08  8.68577208e-01  2.18954585e-01  8.63797546e-01  1.01539383e+00 
 6.00724039e-08  6.00724039e-08  8.68846461e-01  2.18208828e-01  8.65953153e-01  1.01319516e+00 
 6.00724265e-08  6.00724265e-08  8.69118294e-01  2.17458731e-01  8.68123367e-01  1.01094799e+00 
 6.00724494e-08  6.00724494e-08  8.69393176e-01  2.16703063e-01  8.70311567e-01  1.00864723e+00 
 6.00724726e-08  6.00724726e-08  8.69671646e-01  2.15940432e-01  8.72521604e-01  1.00628698e+00 
 6.00724962e-08  6.00724962e-08  8.69954333e-01  2.15169211e-01  8.74757987e-01  1.00386032e+00 
 6.00725202e-08  6.00725202e-08  8.70241978e-01  2.14387507e-01  8.77025988e-01  1.00135906e+00 
 6.00725446e-08  6.00725446e-08  8.70535466e-01  2.13593059e-01  8.79331923e-01  9.98773322e-01 
 6.00725697e-08  6.00725697e-08  8.70835870e-01  2.12783141e-01  8.81683425e-01  9.96091111e-01 
 6.00725954e-08  6.00725954e-08  8.71144523e-01  2.11954378e-01  8.84089968e-01  9.93297474e-01 
 6.00726219e-08  6.00726219e-08  8.71463116e-01  2.11102503e-01  8.86563556e-01  9.90373409e-01 
 6.00726483e-08  6.00726483e-08  8.71779063e-01  2.10261256e-01  8.89005793e-01  9.87432759e-01 
 6.00726750e-08  6.00726750e-08  8.72099528e-01  2.09411554e-01  8.91471619e-01  9.84408238e-01 
 6.00727014e-08  6.00727014e-08  8.72417116e-01  2.08572997e-01  8.93903704e-01  9.81369127e-01 
 6.00727282e-08  6.00727282e-08  8.72738031e-01  2.07729168e-01  8.96349187e-01  9.78255809e-01 
 6.00727548e-08  6.00727548e-08  8.73057421e-01  2.06892819e-01  8.98770636e-01  9.75114897e-01 
 6.00727816e-08  6.00727816e-08  8.73379708e-01  2.06052351e-01  9.01201136e-01  9.71902564e-01 
 6.00728085e-08  6.00728085e-08  8.73701509e-01  2.05216581e-01  9.03614677e-01  9.68652014e-01 
 6.00728355e-08  6.00728355e-08  8.74025934e-01  2.04377428e-01  9.06034066e-01  9.65331445e-01 
 6.00728626e-08  6.00728626e-08  8.74350651e-01  2.03540925e-01  9.08441363e-01  9.61964189e-01 
 6.00728898e-08  6.00728898e-08  8.74677895e-01  2.02701310e-01  9.10852582e-01  9.58526592e-01 
 6.00729172e-08  6.00729172e-08  8.75006101e-01  2.01862611e-01  9.13255569e-01  9.55034532e-01 
 6.00729447e-08  6.00729447e-08  8.75336923e-01  2.01020610e-01  9.15661797e-01  9.51469871e-01 
 6.00729724e-08  6.00729724e-08  8.75669350e-01  2.00177899e-01  9.18063216e-01  9.47842863e-01 
 6.00729975e-08  6.00729975e-08  8.75969413e-01  1.99420093e-01  9.20216363e-01  9.44530368e-01 
 6.00730219e-08  6.00730219e-08  8.76262942e-01  1.98681387e-01  9.22309037e-01  9.41254787e-01 
 6.00730446e-08  6.00730446e-08  8.76535467e-01  1.97997811e-01  9.24239713e-01  9.38182596e-01 
 6.00730668e-08  6.00730668e-08  8.76801703e-01  1.97332090e-01  9.26114257e-01  9.35152625e-01 
 6.00730879e-08  6.00730879e-08  8.77054801e-01  1.96701109e-01  9.27885508e-01  9.32246068e-01 
 6.00731085e-08  6.00731085e-08  8.77302272e-01  1.96085916e-01  9.29607057e-01  9.29379683e-01 
 6.00731284e-08  6.00731284e-08  8.77540498e-01  1.95495328e-01  9.31254527e-01  9.26597667e-01 
 6.00731478e-08  6.00731478e-08  8.77773466e-01  1.94919298e-01  9.32856254e-01  9.23855637e-01 
 6.00731666e-08  6.00731666e-08  8.77999232e-01  1.94362501e-01  9.34399495e-01  9.21178309e-01 
 6.00731850e-08  6.00731850e-08  8.78220026e-01  1.93819307e-01  9.35900123e-01  9.18540944e-01 
 6.00732029e-08  6.00732029e-08  8.78434801e-01  1.93292183e-01  9.37351569e-01  9.15957566e-01 
 6.00732204e-08  6.00732204e-08  8.78644846e-01  1.92777855e-01  9.38763090e-01  9.13414082e-01 
 6.00732375e-08  6.00732375e-08  8.78849593e-01  1.92277624e-01  9.40131351e-01  9.10918693e-01 
 6.00732541e-08  6.00732541e-08  8.79049798e-01  1.91789553e-01  9.41461894e-01  9.08463409e-01 
 6.00732704e-08  6.00732704e-08  8.79245142e-01  1.91314335e-01  9.42753057e-01  9.06053284e-01 
 6.00732863e-08  6.00732863e-08  8.79436066e-01  1.90850817e-01  9.44008208e-01  9.03683966e-01 
 6.00733022e-08  6.00733022e-08  8.79626513e-01  1.90389388e-01  9.45253467e-01  9.01307154e-01 
 6.00733180e-08  6.00733180e-08  8.79815532e-01  1.89932324e-01  9.46482690e-01  8.98934960e-01 
 6.00733337e-08  6.00733337e-08  8.80004617e-01  1.89476001e-01  9.47705612e-01  8.96548875e-01 
 6.00733494e-08  6.00733494e-08  8.80192779e-01  1.89022789e-01  9.48915850e-01  8.94161525e-01 
 6.00733651e-08  6.00733651e-08  8.80380844e-01  1.88570686e-01  9.50118735e-01  8.91762609e-01 
 6.00733807e-08  6.00733807e-08  8.80568181e-01  1.88121195e-01  9.51310243e-01  8.89360321e-01 
 6.00733963e-08  6.00733963e-08  8.80755349e-01  1.87672965e-01  9.52493935e-01  8.86947678e-01 
 6.00734118e-08  6.00734118e-08  8.80941968e-01  1.87226893e-01  9.53667427e-01  8.84529698e-01 
 6.00734274e-08  6.00734274e-08  8.81128416e-01  1.86782064e-01  9.54833105e-01  8.82101626e-01 
 6.00734429e-08  6.00734429e-08  8.81314461e-01  1.86339023e-01  9.55989521e-01  8.79666610e-01 
 6.00734584e-08  6.00734584e-08  8.81500356e-01  1.85897158e-01  9.57138257e-01  8.77221452e-01 
 6.00734738e-08  6.00734738e-08  8.81685958e-01  1.85456802e-01  9.58278425e-01  8.74768156e-01 
 6.00734893e-08  6.00734893e-08  8.81871436e-01  1.85017540e-01  9.59411080e-01  8.72304562e-01 
 6.00735047e-08  6.00735047e-08  8.82056703e-01  1.84579578e-01  9.60535678e-01  8.69831946e-01 
 6.00735202e-08  6.00735202e-08  8.82241875e-01  1.84142632e-01  9.61652931e-01  8.67348838e-01 
 6.00735356e-08  6.00735356e-08  8.82426898e-01  1.83706822e-01  9.62762509e-01  8.64856050e-01 
 6.00735510e-08  6.00735510e-08  8.82611852e-01  1.83271955e-01  9.63864896e-01  8.62352575e-01 
 6.00735664e-08  6.00735664e-08  8.82796704e-01  1.82838102e-01  9.64959895e-01  8.59838934e-01 
 6.00735818e-08  6.00735818e-08  8.82981510e-01  1.82405127e-01  9.66047835e-01  8.57314440e-01 
 6.00735972e-08  6.00735972e-08  8.83166250e-01  1.81973072e-01  9.67128600e-01  8.54779428e-01 
 6.00736126e-08  6.00736126e-08  8.83350962e-01  1.81541844e-01  9.68202413e-01  8.52233435e-01 
 6.00736280e-08  6.00736280e-08  8.83535634e-01  1.81111465e-01  9.69269206e-01  8.49676686e-01 
 6.00736434e-08  6.00736434e-08  8.83720292e-01  1.80681872e-01  9.70329131e-01  8.47108878e-01 
 6.00736587e-08  6.00736587e-08  8.83904929e-01  1.80253080e-01  9.71382147e-01  8.44530171e-01 
 6.00736741e-08  6.00736741e-08  8.84089561e-01  1.79825045e-01  9.72428355e-01  8.41940376e-01 
 6.00736895e-08  6.00736895e-08  8.84274182e-01  1.79397777e-01  9.73467728e-01  8.39339620e-01 
 6.00737049e-08  6.00737049e-08  8.84458804e-01  1.78971249e-01  9.74500334e-01  8.36727799e-01 
 6.00737203e-08  6.00737203e-08  8.84643422e-01  1.78545468e-01  9.75526153e-01  8.34105024e-01 
 6.00737357e-08  6.00737357e-08  8.84828041e-01  1.78120419e-01  9.76545229e-01  8.31471254e-01 
 6.00737511e-08  6.00737511e-08  8.85012656e-01  1.77696109e-01  9.77557547e-01  8.28826596e-01 
 6.00737664e-08  6.00737664e-08  8.85197272e-01  1.77272532e-01  9.78563132e-01  8.26171056e-01 
 6.00737818e-08  6.00737818e-08  8.85381881e-01  1.76849696e-01  9.79561973e-01  8.23504741e-01 
 6.00737972e-08  6.00737972e-08  8.85566485e-01  1.76427599e-01  9.80554084e-01  8.20827693e-01 
 6.00738126e-08  6.00738126e-08  8.85751078e-01  1.76006251e-01  9.81539456e-01  8.18140023e-01 
 6.00738284e-08  6.00738284e-08  8.85940383e-01  1.75574898e-01  9.82543063e-01  8.15372585e-01 
 6.00738443e-08  6.00738443e-08  8.86131922e-01  1.75139227e-01  9.83551406e-01  8.12561020e-01 
 6.00738607e-08  6.00738607e-08  8.86328155e-01  1.74693682e-01  9.84577069e-01  8.09668627e-01 
 6.00738772e-08  6.00738772e-08  8.86526974e-01  1.74243096e-01  9.85608642e-01  8.06725859e-01 
 6.00738942e-08  6.00738942e-08  8.86729886e-01  1.73784089e-01  9.86653600e-01  8.03709787e-01 
 6.00739113e-08  6.00739113e-08  8.86935496e-01  1.73319864e-01  9.87704383e-01  8.00640575e-01 
 6.00739287e-08  6.00739287e-08  8.87144789e-01  1.72848235e-01  9.88765691e-01  7.97502921e-01 
 6.00739464e-08  6.00739464e-08  8.87356862e-01  1.72371279e-01  9.89832596e-01  7.94309777e-01 
 6.00739644e-08  6.00739644e-08  8.87572343e-01  1.71887626e-01  9.90907924e-01  7.91051121e-01 
 6.00739826e-08  6.00739826e-08  8.87790637e-01  1.71398650e-01  9.91988382e-01  7.87735339e-01 
 6.00740010e-08  6.00740010e-08  8.88012132e-01  1.70903527e-01  9.93075562e-01  7.84355994e-01 
 6.00740197e-08  6.00740197e-08  8.88236433e-01  1.70403177e-01  9.94167220e-01  7.80918496e-01 
 6.00740386e-08  6.00740386e-08  8.88463772e-01  1.69897126e-01  9.95264171e-01  7.77418735e-01 
 6.00740578e-08  6.00740578e-08  8.88693889e-01  1.69385999e-01  9.96364857e-01  7.73860145e-01 
 6.00740772e-08  6.00740772e-08  8.88926915e-01  1.68869539e-01  9.97469625e-01  7.70240089e-01 
 6.00740969e-08  6.00740969e-08  8.89162679e-01  1.68348174e-01  9.98577369e-01  7.66560673e-01 
 6.00741168e-08  6.00741168e-08  8.89401256e-01  1.67821780e-01  9.99688162e-01  7.62820155e-01 
 6.00741369e-08  6.00741369e-08  8.89642530e-01  1.67290651e-01  1.00080120e+00  7.59019732e-01 
 6.00741572e-08  6.00741572e-08  8.89886545e-01  1.66754739e-01  1.00191643e+00  7.55158165e-01 
 6.00741778e-08  6.00741778e-08  8.90133229e-01  1.66214245e-01  1.00303324e+00  7.51235996e-01 
 6.00741986e-08  6.00741986e-08  8.90382608e-01  1.65669156e-01  1.00415152e+00  7.47252217e-01 
 6.00742196e-08  6.00742196e-08  8.90634642e-01  1.65119604e-01  1.00527084e+00  7.43206864e-01 
 6.00742408e-08  6.00742408e-08  8.90889354e-01  1.64565585e-01  1.00639106e+00  7.39098965e-01 
 6.00742622e-08  6.00742622e-08  8.91146731e-01  1.64007176e-01  1.00751189e+00  7.34928122e-01 
 6.00742839e-08  6.00742839e-08  8.91406801e-01  1.63444363e-01  1.00863322e+00  7.30693255e-01 
 6.00743058e-08  6.00743058e-08  8.91669575e-01  1.62877172e-01  1.00975485e+00  7.26393553e-01 
