 time            time            v(gate_charge)  ig_charge       id_charge       is_charge       ib_charge       i_total         qg_approx       qd_approx       qs_approx       qb_approx       q_total        
 8.00806995e-08  8.00806995e-08  9.68393707e-02 -9.73000807e-06 -1.06557049e-05  1.91548378e-05  1.22967514e-06 -1.19999990e-09 -1.55117674e-14 -6.62188829e-10  6.62190685e-10  1.36558408e-14 -9.69445639e-20 
 8.00807319e-08  8.00807319e-08  9.68782310e-02 -9.73014602e-06 -1.06688843e-05  1.91681813e-05  1.22964911e-06 -1.20000002e-09 -1.55120825e-14 -6.62188829e-10  6.62190685e-10  1.36558807e-14 -9.69834467e-20 
 8.00807645e-08  8.00807645e-08  9.69173603e-02 -9.73028491e-06 -1.06821671e-05  1.91816291e-05  1.22962290e-06 -1.20000003e-09 -1.55123998e-14 -6.62188830e-10  6.62190686e-10  1.36559208e-14 -9.70226005e-20 
 8.00807973e-08  8.00807973e-08  9.69567597e-02 -9.73042476e-06 -1.06955537e-05  1.91951819e-05  1.22959651e-06 -1.19999999e-09 -1.55127193e-14 -6.62188830e-10  6.62190687e-10  1.36559611e-14 -9.70619838e-20 
 8.00808304e-08  8.00808304e-08  9.69964304e-02 -9.73056556e-06 -1.07090448e-05  1.92088404e-05  1.22956994e-06 -1.20000012e-09 -1.55130409e-14 -6.62188830e-10  6.62190687e-10  1.36560018e-14 -9.71016085e-20 
 8.00808636e-08  8.00808636e-08  9.70363736e-02 -9.73070732e-06 -1.07226412e-05  1.92226053e-05  1.22954319e-06 -1.19999995e-09 -1.55133648e-14 -6.62188831e-10  6.62190688e-10  1.36560427e-14 -9.71415612e-20 
 8.00808972e-08  8.00808972e-08  9.70765905e-02 -9.73085004e-06 -1.07363435e-05  1.92364773e-05  1.22951626e-06 -1.20000003e-09 -1.55136910e-14 -6.62188831e-10  6.62190689e-10  1.36560839e-14 -9.71817457e-20 
 8.00809309e-08  8.00809309e-08  9.71170824e-02 -9.73099373e-06 -1.07501524e-05  1.92504570e-05  1.22948915e-06 -1.20000002e-09 -1.55140193e-14 -6.62188831e-10  6.62190689e-10  1.36561254e-14 -9.72222662e-20 
 8.00809649e-08  8.00809649e-08  9.71578507e-02 -9.73113840e-06 -1.07640687e-05  1.92645452e-05  1.22946185e-06 -1.20000012e-09 -1.55143499e-14 -6.62188832e-10  6.62190690e-10  1.36561672e-14 -9.72631266e-20 
 8.00809991e-08  8.00809991e-08  9.71988968e-02 -9.73128404e-06 -1.07780931e-05  1.92787428e-05  1.22943438e-06 -1.20000000e-09 -1.55146828e-14 -6.62188832e-10  6.62190691e-10  1.36562092e-14 -9.73041336e-20 
 8.00810335e-08  8.00810335e-08  9.72402222e-02 -9.73143067e-06 -1.07922265e-05  1.92930504e-05  1.22940672e-06 -1.19999997e-09 -1.55150179e-14 -6.62188833e-10  6.62190691e-10  1.36562516e-14 -9.73453907e-20 
 8.00810682e-08  8.00810682e-08  9.72818282e-02 -9.73157829e-06 -1.08064695e-05  1.93074689e-05  1.22937887e-06 -1.19999999e-09 -1.55153553e-14 -6.62188833e-10  6.62190692e-10  1.36562942e-14 -9.73871257e-20 
 8.00811031e-08  8.00811031e-08  9.73237166e-02 -9.73172690e-06 -1.08208231e-05  1.93219991e-05  1.22935084e-06 -1.20000001e-09 -1.55156950e-14 -6.62188833e-10  6.62190693e-10  1.36563371e-14 -9.74290241e-20 
 8.00811382e-08  8.00811382e-08  9.73658888e-02 -9.73187651e-06 -1.08352880e-05  1.93366419e-05  1.22932262e-06 -1.19999996e-09 -1.55160370e-14 -6.62188834e-10  6.62190693e-10  1.36563803e-14 -9.74712130e-20 
 8.00811736e-08  8.00811736e-08  9.74083466e-02 -9.73202712e-06 -1.08498652e-05  1.93513981e-05  1.22929421e-06 -1.20000012e-09 -1.55163813e-14 -6.62188834e-10  6.62190694e-10  1.36564238e-14 -9.75136815e-20 
 8.00812092e-08  8.00812092e-08  9.74510916e-02 -9.73217875e-06 -1.08645555e-05  1.93662686e-05  1.22926562e-06 -1.19999996e-09 -1.55167280e-14 -6.62188834e-10  6.62190695e-10  1.36564676e-14 -9.75564516e-20 
 8.00812451e-08  8.00812451e-08  9.74941256e-02 -9.73233139e-06 -1.08793598e-05  1.93812544e-05  1.22923683e-06 -1.20000007e-09 -1.55170770e-14 -6.62188835e-10  6.62190695e-10  1.36565117e-14 -9.75994004e-20 
 8.00812812e-08  8.00812812e-08  9.75374504e-02 -9.73248506e-06 -1.08942791e-05  1.93963563e-05  1.22920785e-06 -1.19999993e-09 -1.55174284e-14 -6.62188835e-10  6.62190696e-10  1.36565561e-14 -9.76427503e-20 
 8.00813176e-08  8.00813176e-08  9.75810679e-02 -9.73263975e-06 -1.09093144e-05  1.94115754e-05  1.22917868e-06 -1.20000004e-09 -1.55177822e-14 -6.62188836e-10  6.62190697e-10  1.36566007e-14 -9.76863666e-20 
 8.00813542e-08  8.00813542e-08  9.76249801e-02 -9.73279548e-06 -1.09244666e-05  1.94269127e-05  1.22914931e-06 -1.20000004e-09 -1.55181383e-14 -6.62188836e-10  6.62190697e-10  1.36566457e-14 -9.77303580e-20 
 8.00813910e-08  8.00813910e-08  9.76691888e-02 -9.73295226e-06 -1.09397367e-05  1.94423692e-05  1.22911975e-06 -1.20000003e-09 -1.55184969e-14 -6.62188836e-10  6.62190698e-10  1.36566910e-14 -9.77744709e-20 
 8.00814281e-08  8.00814281e-08  9.77136962e-02 -9.73311008e-06 -1.09551258e-05  1.94579459e-05  1.22909000e-06 -1.20000008e-09 -1.55188579e-14 -6.62188837e-10  6.62190699e-10  1.36567366e-14 -9.78190060e-20 
 8.00814654e-08  8.00814654e-08  9.77585044e-02 -9.73326897e-06 -1.09706349e-05  1.94736438e-05  1.22906004e-06 -1.19999986e-09 -1.55192213e-14 -6.62188837e-10  6.62190700e-10  1.36567825e-14 -9.78637942e-20 
 8.00815030e-08  8.00815030e-08  9.78036154e-02 -9.73342892e-06 -1.09862652e-05  1.94894642e-05  1.22902989e-06 -1.19999993e-09 -1.55195872e-14 -6.62188838e-10  6.62190700e-10  1.36568287e-14 -9.79089103e-20 
 8.00815409e-08  8.00815409e-08  9.78490317e-02 -9.73358994e-06 -1.10020177e-05  1.95054081e-05  1.22899953e-06 -1.20000012e-09 -1.55199556e-14 -6.62188838e-10  6.62190701e-10  1.36568752e-14 -9.79542650e-20 
 8.00815790e-08  8.00815790e-08  9.78947554e-02 -9.73375204e-06 -1.10178936e-05  1.95214767e-05  1.22896897e-06 -1.19999994e-09 -1.55203265e-14 -6.62188838e-10  6.62190702e-10  1.36569220e-14 -9.79999092e-20 
 8.00816173e-08  8.00816173e-08  9.79407889e-02 -9.73391523e-06 -1.10338941e-05  1.95376711e-05  1.22893821e-06 -1.20000007e-09 -1.55206999e-14 -6.62188839e-10  6.62190703e-10  1.36569692e-14 -9.80460368e-20 
 8.00816559e-08  8.00816559e-08  9.79871347e-02 -9.73407952e-06 -1.10500203e-05  1.95539926e-05  1.22890725e-06 -1.20000004e-09 -1.55210758e-14 -6.62188839e-10  6.62190703e-10  1.36570166e-14 -9.80923592e-20 
 8.00816948e-08  8.00816948e-08  9.80337952e-02 -9.73424492e-06 -1.10662736e-05  1.95704425e-05  1.22887607e-06 -1.20000011e-09 -1.55214543e-14 -6.62188840e-10  6.62190704e-10  1.36570644e-14 -9.81391420e-20 
 8.00817340e-08  8.00817340e-08  9.80807729e-02 -9.73441143e-06 -1.10826552e-05  1.95870219e-05  1.22884469e-06 -1.19999993e-09 -1.55218354e-14 -6.62188840e-10  6.62190705e-10  1.36571125e-14 -9.81861660e-20 
 8.00817734e-08  8.00817734e-08  9.81280706e-02 -9.73457907e-06 -1.10991663e-05  1.96037323e-05  1.22881310e-06 -1.19999998e-09 -1.55222191e-14 -6.62188841e-10  6.62190706e-10  1.36571610e-14 -9.82334527e-20 
 8.00818131e-08  8.00818131e-08  9.81756909e-02 -9.73474784e-06 -1.11158083e-05  1.96205749e-05  1.22878130e-06 -1.20000002e-09 -1.55226054e-14 -6.62188841e-10  6.62190706e-10  1.36572097e-14 -9.82810544e-20 
 8.00818530e-08  8.00818530e-08  9.82236366e-02 -9.73491775e-06 -1.11325826e-05  1.96375511e-05  1.22874928e-06 -1.20000001e-09 -1.55229943e-14 -6.62188841e-10  6.62190707e-10  1.36572588e-14 -9.83290535e-20 
 8.00818933e-08  8.00818933e-08  9.82719106e-02 -9.73508882e-06 -1.11494906e-05  1.96546624e-05  1.22871705e-06 -1.20000001e-09 -1.55233860e-14 -6.62188842e-10  6.62190708e-10  1.36573082e-14 -9.83773541e-20 
 8.00819338e-08  8.00819338e-08  9.83205157e-02 -9.73526105e-06 -1.11665337e-05  1.96719101e-05  1.22868460e-06 -1.20000000e-09 -1.55237803e-14 -6.62188842e-10  6.62190709e-10  1.36573580e-14 -9.84259909e-20 
 8.00819745e-08  8.00819745e-08  9.83694549e-02 -9.73543445e-06 -1.11837133e-05  1.96892958e-05  1.22865193e-06 -1.19999989e-09 -1.55241773e-14 -6.62188843e-10  6.62190710e-10  1.36574081e-14 -9.84749207e-20 
 8.00820156e-08  8.00820156e-08  9.84187314e-02 -9.73560904e-06 -1.12010309e-05  1.97068209e-05  1.22861904e-06 -1.20000000e-09 -1.55245771e-14 -6.62188843e-10  6.62190710e-10  1.36574586e-14 -9.85242279e-20 
 8.00820570e-08  8.00820570e-08  9.84683482e-02 -9.73578483e-06 -1.12184882e-05  1.97244871e-05  1.22858592e-06 -1.20000003e-09 -1.55249796e-14 -6.62188844e-10  6.62190711e-10  1.36575094e-14 -9.85739161e-20 
 8.00820986e-08  8.00820986e-08  9.85183087e-02 -9.73596182e-06 -1.12360866e-05  1.97422959e-05  1.22855258e-06 -1.19999999e-09 -1.55253850e-14 -6.62188844e-10  6.62190712e-10  1.36575605e-14 -9.86239060e-20 
 8.00821405e-08  8.00821405e-08  9.85686161e-02 -9.73614003e-06 -1.12538279e-05  1.97602489e-05  1.22851902e-06 -1.20000002e-09 -1.55257931e-14 -6.62188845e-10  6.62190713e-10  1.36576120e-14 -9.86742412e-20 
 8.00821827e-08  8.00821827e-08  9.86192738e-02 -9.73631947e-06 -1.12717135e-05  1.97783478e-05  1.22848522e-06 -1.19999996e-09 -1.55262042e-14 -6.62188845e-10  6.62190714e-10  1.36576639e-14 -9.87249825e-20 
 8.00822252e-08  8.00822252e-08  9.86702854e-02 -9.73650015e-06 -1.12897453e-05  1.97965942e-05  1.22845119e-06 -1.19999999e-09 -1.55266180e-14 -6.62188846e-10  6.62190714e-10  1.36577161e-14 -9.87760000e-20 
 8.00822680e-08  8.00822680e-08  9.87216543e-02 -9.73668209e-06 -1.13079249e-05  1.98149901e-05  1.22841693e-06 -1.20000003e-09 -1.55270348e-14 -6.62188846e-10  6.62190715e-10  1.36577687e-14 -9.88272806e-20 
 8.00823112e-08  8.00823112e-08  9.87733843e-02 -9.73686530e-06 -1.13262541e-05  1.98335370e-05  1.22838243e-06 -1.20000008e-09 -1.55274546e-14 -6.62188847e-10  6.62190716e-10  1.36578216e-14 -9.88790303e-20 
 8.00823546e-08  8.00823546e-08  9.88254792e-02 -9.73704978e-06 -1.13447349e-05  1.98522369e-05  1.22834769e-06 -1.20000002e-09 -1.55278773e-14 -6.62188847e-10  6.62190717e-10  1.36578750e-14 -9.89311544e-20 
 8.00823983e-08  8.00823983e-08  9.88779427e-02 -9.73723557e-06 -1.13633689e-05  1.98710917e-05  1.22831271e-06 -1.19999997e-09 -1.55283030e-14 -6.62188848e-10  6.62190718e-10  1.36579287e-14 -9.89835668e-20 
 8.00824423e-08  8.00824423e-08  9.89307789e-02 -9.73742266e-06 -1.13821581e-05  1.98901033e-05  1.22827749e-06 -1.19999999e-09 -1.55287317e-14 -6.62188848e-10  6.62190719e-10  1.36579828e-14 -9.90364968e-20 
 8.00824867e-08  8.00824867e-08  9.89839918e-02 -9.73761107e-06 -1.14011045e-05  1.99092735e-05  1.22824202e-06 -1.20000010e-09 -1.55291635e-14 -6.62188849e-10  6.62190720e-10  1.36580372e-14 -9.90896614e-20 
 8.00825313e-08  8.00825313e-08  9.90375854e-02 -9.73780082e-06 -1.14202101e-05  1.99286046e-05  1.22820630e-06 -1.19999999e-09 -1.55295984e-14 -6.62188849e-10  6.62190721e-10  1.36580921e-14 -9.91431910e-20 
 8.00825763e-08  8.00825763e-08  9.90915642e-02 -9.73799192e-06 -1.14394768e-05  1.99480984e-05  1.22817033e-06 -1.20000006e-09 -1.55300365e-14 -6.62188850e-10  6.62190721e-10  1.36581473e-14 -9.91972179e-20 
 8.00826216e-08  8.00826216e-08  9.91459324e-02 -9.73818439e-06 -1.14589069e-05  1.99677572e-05  1.22813410e-06 -1.19999999e-09 -1.55304777e-14 -6.62188850e-10  6.62190722e-10  1.36582030e-14 -9.92515578e-20 
 8.00826672e-08  8.00826672e-08  9.92006944e-02 -9.73837824e-06 -1.14785025e-05  1.99875831e-05  1.22809761e-06 -1.20000004e-09 -1.55309221e-14 -6.62188851e-10  6.62190723e-10  1.36582590e-14 -9.93063339e-20 
 8.00827132e-08  8.00827132e-08  9.92558549e-02 -9.73857349e-06 -1.14982658e-05  2.00075784e-05  1.22806087e-06 -1.20000001e-09 -1.55313697e-14 -6.62188851e-10  6.62190724e-10  1.36583155e-14 -9.93615561e-20 
 8.00827595e-08  8.00827595e-08  9.93114186e-02 -9.73877015e-06 -1.15181989e-05  2.00277452e-05  1.22802386e-06 -1.20000006e-09 -1.55318206e-14 -6.62188852e-10  6.62190725e-10  1.36583723e-14 -9.94171207e-20 
 8.00828062e-08  8.00828062e-08  9.93673902e-02 -9.73896824e-06 -1.15383044e-05  2.00480860e-05  1.22798658e-06 -1.20000001e-09 -1.55322749e-14 -6.62188852e-10  6.62190726e-10  1.36584296e-14 -9.94729109e-20 
 8.00828531e-08  8.00828531e-08  9.94237747e-02 -9.73916779e-06 -1.15585844e-05  2.00686031e-05  1.22794904e-06 -1.20000007e-09 -1.55327325e-14 -6.62188853e-10  6.62190727e-10  1.36584873e-14 -9.95293100e-20 
 8.00829005e-08  8.00829005e-08  9.94805770e-02 -9.73936880e-06 -1.15790415e-05  2.00892990e-05  1.22791122e-06 -1.19999997e-09 -1.55331935e-14 -6.62188853e-10  6.62190728e-10  1.36585454e-14 -9.95860623e-20 
 8.00829482e-08  8.00829482e-08  9.95378025e-02 -9.73957129e-06 -1.15996780e-05  2.01101762e-05  1.22787312e-06 -1.20000006e-09 -1.55336580e-14 -6.62188854e-10  6.62190729e-10  1.36586040e-14 -9.96433030e-20 
 8.00829962e-08  8.00829962e-08  9.95954562e-02 -9.73977529e-06 -1.16204967e-05  2.01312372e-05  1.22783475e-06 -1.19999995e-09 -1.55341259e-14 -6.62188855e-10  6.62190730e-10  1.36586630e-14 -9.97010394e-20 
 8.00830446e-08  8.00830446e-08  9.96535437e-02 -9.73998080e-06 -1.16415000e-05  2.01524848e-05  1.22779609e-06 -1.20000003e-09 -1.55345974e-14 -6.62188855e-10  6.62190731e-10  1.36587224e-14 -9.97591464e-20 
 8.00830934e-08  8.00830934e-08  9.97120706e-02 -9.74018786e-06 -1.16626908e-05  2.01739215e-05  1.22775714e-06 -1.20000003e-09 -1.55350724e-14 -6.62188856e-10  6.62190732e-10  1.36587823e-14 -9.98176740e-20 
 8.00831425e-08  8.00831425e-08  9.97710424e-02 -9.74039648e-06 -1.16840716e-05  2.01955501e-05  1.22771790e-06 -1.20000001e-09 -1.55355511e-14 -6.62188856e-10  6.62190733e-10  1.36588426e-14 -9.98766371e-20 
 8.00831921e-08  8.00831921e-08  9.98304651e-02 -9.74060668e-06 -1.17056453e-05  2.02173736e-05  1.22767837e-06 -1.20000002e-09 -1.55360334e-14 -6.62188857e-10  6.62190734e-10  1.36589034e-14 -9.99360120e-20 
 8.00832420e-08  8.00832420e-08  9.98903445e-02 -9.74081849e-06 -1.17274148e-05  2.02393948e-05  1.22763854e-06 -1.20000004e-09 -1.55365195e-14 -6.62188857e-10  6.62190735e-10  1.36589647e-14 -9.99959386e-20 
 8.00832922e-08  8.00832922e-08  9.99506869e-02 -9.74103192e-06 -1.17493831e-05  2.02616166e-05  1.22759841e-06 -1.20000002e-09 -1.55370093e-14 -6.62188858e-10  6.62190736e-10  1.36590264e-14 -1.00056305e-19 
 8.00833429e-08  8.00833429e-08  1.00011498e-01 -9.74124699e-06 -1.17715532e-05  2.02840422e-05  1.22755797e-06 -1.19999996e-09 -1.55375030e-14 -6.62188859e-10  6.62190737e-10  1.36590886e-14 -1.00117050e-19 
 8.00833940e-08  8.00833940e-08  1.00072786e-01 -9.74146373e-06 -1.17939281e-05  2.03066746e-05  1.22751722e-06 -1.20000000e-09 -1.55380005e-14 -6.62188859e-10  6.62190738e-10  1.36591513e-14 -1.00178372e-19 
 8.00834455e-08  8.00834455e-08  1.00134555e-01 -9.74168216e-06 -1.18165111e-05  2.03295171e-05  1.22747616e-06 -1.19999999e-09 -1.55385019e-14 -6.62188860e-10  6.62190739e-10  1.36592145e-14 -1.00240096e-19 
 8.00834973e-08  8.00834973e-08  1.00196813e-01 -9.74190231e-06 -1.18393055e-05  2.03525731e-05  1.22743478e-06 -1.20000004e-09 -1.55390073e-14 -6.62188860e-10  6.62190740e-10  1.36592782e-14 -1.00302402e-19 
 8.00835496e-08  8.00835496e-08  1.00259567e-01 -9.74212419e-06 -1.18623146e-05  2.03758457e-05  1.22739307e-06 -1.20000002e-09 -1.55395168e-14 -6.62188861e-10  6.62190741e-10  1.36593424e-14 -1.00365088e-19 
 8.00836024e-08  8.00836024e-08  1.00322824e-01 -9.74234784e-06 -1.18855418e-05  2.03993386e-05  1.22735104e-06 -1.19999995e-09 -1.55400304e-14 -6.62188862e-10  6.62190742e-10  1.36594071e-14 -1.00428398e-19 
 8.00836555e-08  8.00836555e-08  1.00386592e-01 -9.74257327e-06 -1.19089907e-05  2.04230553e-05  1.22730867e-06 -1.19999998e-09 -1.55405481e-14 -6.62188862e-10  6.62190743e-10  1.36594723e-14 -1.00492087e-19 
 8.00837091e-08  8.00837091e-08  1.00450877e-01 -9.74280053e-06 -1.19326649e-05  2.04469994e-05  1.22726597e-06 -1.20000002e-09 -1.55410700e-14 -6.62188863e-10  6.62190744e-10  1.36595380e-14 -1.00556340e-19 
 8.00837631e-08  8.00837631e-08  1.00515687e-01 -9.74302962e-06 -1.19565681e-05  2.04711748e-05  1.22722292e-06 -1.19999998e-09 -1.55415962e-14 -6.62188864e-10  6.62190745e-10  1.36596043e-14 -1.00621155e-19 
 8.00838175e-08  8.00838175e-08  1.00581030e-01 -9.74326058e-06 -1.19807041e-05  2.04955851e-05  1.22717953e-06 -1.19999998e-09 -1.55421267e-14 -6.62188864e-10  6.62190747e-10  1.36596711e-14 -1.00686434e-19 
 8.00838724e-08  8.00838724e-08  1.00646915e-01 -9.74349344e-06 -1.20050768e-05  2.05202344e-05  1.22713578e-06 -1.19999999e-09 -1.55426617e-14 -6.62188865e-10  6.62190748e-10  1.36597385e-14 -1.00752393e-19 
 8.00839278e-08  8.00839278e-08  1.00713349e-01 -9.74372822e-06 -1.20296903e-05  2.05451268e-05  1.22709168e-06 -1.20000002e-09 -1.55432011e-14 -6.62188866e-10  6.62190749e-10  1.36598065e-14 -1.00818729e-19 
 8.00839836e-08  8.00839836e-08  1.00780341e-01 -9.74396496e-06 -1.20545486e-05  2.05702664e-05  1.22704721e-06 -1.20000002e-09 -1.55437451e-14 -6.62188866e-10  6.62190750e-10  1.36598750e-14 -1.00885650e-19 
 8.00840399e-08  8.00840399e-08  1.00847899e-01 -9.74420369e-06 -1.20796561e-05  2.05956574e-05  1.22700237e-06 -1.20000001e-09 -1.55442937e-14 -6.62188867e-10  6.62190751e-10  1.36599440e-14 -1.00953242e-19 
 8.00840967e-08  8.00840967e-08  1.00916033e-01 -9.74444443e-06 -1.21050170e-05  2.06213043e-05  1.22695716e-06 -1.19999998e-09 -1.55448469e-14 -6.62188868e-10  6.62190752e-10  1.36600137e-14 -1.01021366e-19 
 8.00841540e-08  8.00841540e-08  1.00984751e-01 -9.74468722e-06 -1.21306359e-05  2.06472115e-05  1.22691157e-06 -1.20000004e-09 -1.55454049e-14 -6.62188868e-10  6.62190753e-10  1.36600840e-14 -1.01090162e-19 
 8.00842117e-08  8.00842117e-08  1.01054064e-01 -9.74493210e-06 -1.21565173e-05  2.06733838e-05  1.22686559e-06 -1.19999997e-09 -1.55459678e-14 -6.62188869e-10  6.62190755e-10  1.36601548e-14 -1.01159425e-19 
 8.00842700e-08  8.00842700e-08  1.01123979e-01 -9.74517908e-06 -1.21826659e-05  2.06998258e-05  1.22681922e-06 -1.20000000e-09 -1.55465356e-14 -6.62188870e-10  6.62190756e-10  1.36602263e-14 -1.01229216e-19 
 8.00843288e-08  8.00843288e-08  1.01194509e-01 -9.74542822e-06 -1.22090867e-05  2.07265425e-05  1.22677245e-06 -1.19999996e-09 -1.55471084e-14 -6.62188870e-10  6.62190757e-10  1.36602984e-14 -1.01299751e-19 
 8.00843881e-08  8.00843881e-08  1.01265661e-01 -9.74567954e-06 -1.22357845e-05  2.07535388e-05  1.22672527e-06 -1.19999994e-09 -1.55476862e-14 -6.62188871e-10  6.62190758e-10  1.36603711e-14 -1.01370981e-19 
 8.00844479e-08  8.00844479e-08  1.01337448e-01 -9.74593309e-06 -1.22627646e-05  2.07808200e-05  1.22667768e-06 -1.20000003e-09 -1.55482692e-14 -6.62188872e-10  6.62190760e-10  1.36604445e-14 -1.01442680e-19 
 8.00845082e-08  8.00845082e-08  1.01409880e-01 -9.74618889e-06 -1.22900322e-05  2.08083914e-05  1.22662967e-06 -1.20000002e-09 -1.55488575e-14 -6.62188873e-10  6.62190761e-10  1.36605186e-14 -1.01515067e-19 
 8.00845691e-08  8.00845691e-08  1.01482967e-01 -9.74644699e-06 -1.23175927e-05  2.08362584e-05  1.22658124e-06 -1.19999997e-09 -1.55494511e-14 -6.62188873e-10  6.62190762e-10  1.36605933e-14 -1.01588166e-19 
 8.00846306e-08  8.00846306e-08  1.01556721e-01 -9.74670743e-06 -1.23454517e-05  2.08644268e-05  1.22653237e-06 -1.20000000e-09 -1.55500501e-14 -6.62188874e-10  6.62190763e-10  1.36606687e-14 -1.01661906e-19 
 8.00846926e-08  8.00846926e-08  1.01631153e-01 -9.74697024e-06 -1.23736149e-05  2.08929021e-05  1.22648306e-06 -1.19999995e-09 -1.55506547e-14 -6.62188875e-10  6.62190765e-10  1.36607447e-14 -1.01736314e-19 
 8.00847552e-08  8.00847552e-08  1.01706276e-01 -9.74723547e-06 -1.24020884e-05  2.09216905e-05  1.22643330e-06 -1.20000006e-09 -1.55512649e-14 -6.62188876e-10  6.62190766e-10  1.36608215e-14 -1.01811507e-19 
 8.00848184e-08  8.00848184e-08  1.01782101e-01 -9.74750316e-06 -1.24308780e-05  2.09507981e-05  1.22638309e-06 -1.19999992e-09 -1.55518808e-14 -6.62188876e-10  6.62190767e-10  1.36608990e-14 -1.01887266e-19 
 8.00848822e-08  8.00848822e-08  1.01858642e-01 -9.74777336e-06 -1.24599902e-05  2.09802311e-05  1.22633241e-06 -1.20000002e-09 -1.55525026e-14 -6.62188877e-10  6.62190769e-10  1.36609772e-14 -1.01963848e-19 
 8.00849466e-08  8.00849466e-08  1.01935910e-01 -9.74804611e-06 -1.24894313e-05  2.10099961e-05  1.22628126e-06 -1.19999998e-09 -1.55531302e-14 -6.62188878e-10  6.62190770e-10  1.36610562e-14 -1.02041050e-19 
 8.00850116e-08  8.00850116e-08  1.02013920e-01 -9.74832146e-06 -1.25192080e-05  2.10400998e-05  1.22622962e-06 -1.19999998e-09 -1.55537639e-14 -6.62188879e-10  6.62190771e-10  1.36611359e-14 -1.02119121e-19 
 8.00850772e-08  8.00850772e-08  1.02092686e-01 -9.74859945e-06 -1.25493272e-05  2.10705491e-05  1.22617750e-06 -1.19999999e-09 -1.55544038e-14 -6.62188880e-10  6.62190773e-10  1.36612164e-14 -1.02197924e-19 
 8.00851435e-08  8.00851435e-08  1.02172220e-01 -9.74888014e-06 -1.25797959e-05  2.11013511e-05  1.22612488e-06 -1.20000004e-09 -1.55550499e-14 -6.62188880e-10  6.62190774e-10  1.36612977e-14 -1.02277440e-19 
 8.00852104e-08  8.00852104e-08  1.02252538e-01 -9.74916357e-06 -1.26106214e-05  2.11325132e-05  1.22607174e-06 -1.20000000e-09 -1.55557025e-14 -6.62188881e-10  6.62190776e-10  1.36613797e-14 -1.02357750e-19 
 8.00852780e-08  8.00852780e-08  1.02333655e-01 -9.74944979e-06 -1.26418111e-05  2.11640428e-05  1.22601809e-06 -1.20000002e-09 -1.55563615e-14 -6.62188882e-10  6.62190777e-10  1.36614626e-14 -1.02438917e-19 
 8.00853463e-08  8.00853463e-08  1.02415586e-01 -9.74973887e-06 -1.26733729e-05  2.11959479e-05  1.22596391e-06 -1.19999999e-09 -1.55570271e-14 -6.62188883e-10  6.62190778e-10  1.36615463e-14 -1.02520870e-19 
 8.00854153e-08  8.00854153e-08  1.02498346e-01 -9.75003086e-06 -1.27053147e-05  2.12282364e-05  1.22590920e-06 -1.19999998e-09 -1.55576996e-14 -6.62188884e-10  6.62190780e-10  1.36616309e-14 -1.02603591e-19 
 8.00854850e-08  8.00854850e-08  1.02581953e-01 -9.75032581e-06 -1.27376447e-05  2.12609166e-05  1.22585393e-06 -1.20000002e-09 -1.55583789e-14 -6.62188885e-10  6.62190781e-10  1.36617163e-14 -1.02687301e-19 
 8.00855554e-08  8.00855554e-08  1.02666422e-01 -9.75062377e-06 -1.27703715e-05  2.12939972e-05  1.22579811e-06 -1.20000000e-09 -1.55590652e-14 -6.62188886e-10  6.62190783e-10  1.36618026e-14 -1.02771728e-19 
 8.00856265e-08  8.00856265e-08  1.02751771e-01 -9.75092483e-06 -1.28035038e-05  2.13274869e-05  1.22574171e-06 -1.19999998e-09 -1.55597588e-14 -6.62188887e-10  6.62190784e-10  1.36618897e-14 -1.02857004e-19 
 8.00856983e-08  8.00856983e-08  1.02838019e-01 -9.75122902e-06 -1.28370507e-05  2.13613950e-05  1.22568473e-06 -1.19999998e-09 -1.55604596e-14 -6.62188888e-10  6.62190786e-10  1.36619778e-14 -1.02943244e-19 
